trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral
-179.72,55.66,0,0,0,0,0.20,21.29,9932,101,8.65,91.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.39,55.59,0,0,0,0,0.20,21.55,9932,101,8.85,91.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.07,55.51,0,0,0,0,0.20,21.82,9932,101,9.05,91.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.75,55.44,0,0,0,0,0.20,22.09,9932,101,9.25,91.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.42,55.36,0,0,0,0,0.20,22.35,9932,101,9.45,91.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.10,55.29,0,0,0,0,0.20,22.62,9932,101,9.64,90.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.78,55.21,0,0,0,0,0.20,22.88,9932,101,9.84,90.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.46,55.13,0,0,0,0,0.20,23.14,9932,101,10.04,90.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.13,55.09,0,0,0,0,0.20,6.10,9932,101,10.24,90.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.79,55.06,0,0,0,0,0.20,6.38,9932,101,10.43,90.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.45,55.04,0,0,0,0,0.20,6.66,9932,101,10.63,89.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.11,55.02,0,0,0,0,0.20,6.93,9932,101,10.83,89.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-175.77,54.99,0,0,0,0,0.20,7.21,9932,101,11.02,89.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-175.43,54.97,0,0,0,0,0.20,7.49,9932,101,11.22,89.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-175.09,54.94,0,0,0,0,0.20,7.77,9932,101,11.42,89.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.75,54.92,0,0,0,0,0.20,8.05,9932,101,11.61,88.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.41,54.89,0,0,0,0,0.20,8.33,9932,101,11.81,88.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.07,54.86,0,0,0,0,0.20,8.60,9932,101,12.01,88.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.73,54.83,0,0,0,0,0.20,8.88,9932,101,12.21,88.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
