-179.9985550736482 9.004405820959043 0 0 0 0 0.19560942776838683 309.78284777849694 926 530 42.31385553882458 72.31414611630908 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-179.93012006508445 -78.96763909237546 0 0 0 0 0.19750782869510985 255.6967198448706 701 801 64.5500758302821 64.5500758302821 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-179.87177382233133 9.154705004957764 0 0 0 0 0.19560942776838683 309.80285461068115 926 530 42.50946496659297 72.11853668854069 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-179.84051259332205 25.748344758740085 0 0 0 0 0.19943028009898775 167.90237272728308 926 530 20.641033983287603 20.641033983287603 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-179.74488535016957 9.304960086858502 0 0 0 0 0.19560942776838683 309.8232069310849 926 530 42.70507439436136 71.92292726077231 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-179.67068892589882 -79.15891603951522 0 0 0 0 0.19750782870064582 255.4420003013374 701 801 64.74758365897996 64.74758365897996 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-179.62393940558965 25.789980788790263 0 0 0 0 0.19943028009898775 167.99652725431213 926 530 20.840464263386583 20.840464263386583 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-179.6178878056393 9.455170291804414 0 0 0 0 0.19560942776466037 309.8439053593355 926 530 42.90068382212788 71.72731783300577 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-179.4907793332274 9.605334842605613 0 0 0 0 0.19560942776093393 309.8649505256493 926 530 43.09629324989068 71.53170840524298 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-179.40721465764244 25.831295906491214 0 0 0 0 0.1994302800971602 168.09088892930956 926 530 21.03989454348465 21.03989454348465 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-179.40205766523022 -79.34996829120841 0 0 0 0 0.19750782870433645 255.17807914487514 701 801 64.94509148768246 64.94509148768246 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-179.36355807337046 9.755452959693448 0 0 0 0 0.19560942775720747 309.88634307085096 926 530 43.29190267764975 71.33609897748391 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-179.2362221623883 9.905523861081019 0 0 0 0 0.19560942775534423 309.9080836463927 926 530 43.487512105406026 71.14048954972763 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-179.1903391416119 25.872289296598748 0 0 0 0 0.1994302800971602 168.1854564604174 926 530 21.2393248235818 21.2393248235818 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-179.12373378832882 -79.54078353290379 0 0 0 0 0.19750782870987244 254.90446390939798 701 801 65.14259931638956 65.14259931638956 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-179.1087697324217 10.055546762319262 0 0 0 0 0.195609427753481 309.9301729143771 926 530 43.68312153316044 70.94488012197323 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.98119891136596 10.20552087645714 0 0 0 0 0.19560942775161777 309.95261154757844 926 530 43.87873096091299 70.74927069422068 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.97331366069665 25.91296014843044 0 0 0 0 0.19943028009350514 168.2802285453138 926 530 21.438755103677128 21.438755103677128 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.85350782280736 10.355445413998783 0 0 0 0 0.19560942774975454 309.97540022946333 926 530 44.07434038866367 70.55366126646999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.8351899643897 -79.73134855060181 0 0 0 0 0.1975078287154084 254.62062729272995 701 801 65.3401071451022 65.3401071451022 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.77246422618933 -84.98724053758768 0 0 0 0 0.19665038535076867 302.41091824299616 701 801 70.67454171624709 70.67454171624709 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.75613902915177 25.953307655915655 0 0 0 0 0.1994302800898501 168.37520387124243 926 530 21.638185383768807 21.638185383768807 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.7256945859588 10.50531958286118 0 0 0 0 0.19560942774789133 309.9985396542118 926 530 44.26994981641249 70.35805183872117 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.5977573155915 10.655142588336671 0 0 0 0 0.1956094277590707 310.0220305267401 926 530 44.46555924416598 70.16244241096769 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.53881607226177 25.99333101764838 0 0 0 0 0.1994302800898501 168.47038111501442 926 530 21.837615663858656 21.837615663858656 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.53586098665795 -79.92164914891094 0 0 0 0 0.19750782871909903 254.32600411671007 701 801 65.53761497381944 65.53761497381944 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.4669546267198 10.79825908378892 0 0 0 0 0.18930904671666623 313.88790309596 926 530 44.65801848140385 69.96998317372982 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.3332895030015 10.934664839727876 0 0 0 0 0.1893090467205167 313.91310175708327 926 530 44.84732752812244 69.78067412701122 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.3213456263122 26.03302943693999 0 0 0 0 0.19943028008802252 168.5657589430381 926 530 22.037045943947586 22.037045943947586 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.22514042047032 -80.11167006018323 0 0 0 0 0.19750782872094436 254.01998797523612 701 801 65.73512280253946 65.73512280253946 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.1995013901998 11.071012465883546 0 0 0 0 0.18930904672436719 313.9386362682984 926 530 45.036636574844884 69.59136508028878 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.1037285385739 26.072402121869445 0 0 0 0 0.199430280086195 168.66133601133382 926 530 22.236476224034686 22.236476224034686 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-178.06558865430682 11.207301164666632 0 0 0 0 0.1893090467301429 313.9645072411242 926 530 45.22594562157213 69.40205603356152 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
-177.93154965827028 11.343530136009285 0 0 0 0 0.18930904673399337 313.9907152949241 926 530 45.4152546683042 69.21274698682947 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
