trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral
-179.97,50.45,0,0,0,0,0.18,7.02,901,111,11.04,23.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.91,-36.94,0,0,0,0,0.19,298.45,901,806,0.90,11.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.80,-36.77,0,0,0,0,0.19,298.38,901,806,1.09,11.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.69,50.43,0,0,0,0,0.18,7.24,901,111,11.22,23.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.68,-36.60,0,0,0,0,0.19,298.32,901,806,1.28,11.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.57,-36.43,0,0,0,0,0.19,298.25,901,806,1.47,10.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.46,-36.26,0,0,0,0,0.19,298.18,901,806,1.67,10.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.41,50.40,0,0,0,0,0.18,7.45,901,111,11.40,23.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.35,-36.09,0,0,0,0,0.19,298.12,901,806,1.86,10.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.23,-35.92,0,0,0,0,0.19,298.05,901,806,2.05,10.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.13,50.38,0,0,0,0,0.18,7.67,901,111,11.58,23.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.12,-35.75,0,0,0,0,0.19,297.98,901,806,2.24,10.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.01,-35.58,0,0,0,0,0.19,297.92,901,806,2.44,9.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.90,-35.41,0,0,0,0,0.19,297.86,901,806,2.63,9.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.84,50.38,0,0,0,0,0.19,351.01,901,111,11.77,23.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.79,-35.24,0,0,0,0,0.19,297.79,901,806,2.82,9.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.68,-35.07,0,0,0,0,0.19,297.73,901,806,3.01,9.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.59,-34.91,0,0,0,0,0.17,287.50,901,806,3.20,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.54,50.41,0,0,0,0,0.19,351.24,901,111,11.96,22.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.53,-34.74,0,0,0,0,0.17,287.47,901,806,3.37,8.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.47,-34.58,0,0,0,0,0.17,287.43,901,806,3.54,8.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.41,-34.41,0,0,0,0,0.17,287.39,901,806,3.71,8.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.34,-34.25,0,0,0,0,0.17,287.36,901,806,3.88,8.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.28,-34.08,0,0,0,0,0.17,287.32,901,806,4.06,8.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.24,50.44,0,0,0,0,0.19,351.46,901,111,12.15,22.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.22,-33.92,0,0,0,0,0.17,287.29,901,806,4.23,8.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.14,-33.78,0,0,0,0,0.14,305.04,901,806,4.38,7.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.05,-33.67,0,0,0,0,0.14,304.98,901,806,4.52,7.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.97,-33.53,0,0,0,0,0.18,287.20,901,806,4.68,7.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.95,50.47,0,0,0,0,0.19,351.69,901,111,12.34,22.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.90,-33.36,0,0,0,0,0.18,287.16,901,806,4.86,7.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.84,-33.19,0,0,0,0,0.18,287.13,901,806,5.03,7.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.78,-33.02,0,0,0,0,0.18,287.10,901,806,5.21,7.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.72,-32.86,0,0,0,0,0.18,287.06,901,806,5.38,6.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.66,-32.69,0,0,0,0,0.18,287.03,901,806,5.56,6.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.65,50.49,0,0,0,0,0.19,351.92,901,111,12.54,22.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.59,-32.51,0,0,0,0,0.20,286.11,901,806,5.74,6.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.53,-32.32,0,0,0,0,0.20,286.07,901,806,5.94,6.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.47,-32.13,0,0,0,0,0.20,286.04,901,806,6.14,6.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.40,-31.94,0,0,0,0,0.20,286.00,901,806,5.98,5.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.35,50.52,0,0,0,0,0.19,352.15,901,111,12.73,22.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.34,-31.75,0,0,0,0,0.20,285.97,901,806,5.78,5.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.27,-31.56,0,0,0,0,0.20,285.94,901,806,5.59,5.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.21,-31.37,0,0,0,0,0.20,285.90,901,806,5.39,5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.16,-31.18,0,0,0,0,0.19,281.05,901,806,5.20,5.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.11,-30.99,0,0,0,0,0.19,281.03,901,806,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.07,-30.81,0,0,0,0,0.19,281.00,901,806,4.81,4.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.05,50.55,0,0,0,0,0.19,352.38,901,111,12.92,22.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.03,-30.62,0,0,0,0,0.19,280.98,901,806,4.62,4.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.99,-30.43,0,0,0,0,0.19,280.96,901,806,4.43,4.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.94,-30.24,0,0,0,0,0.19,280.94,901,806,4.24,4.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.90,-30.05,0,0,0,0,0.19,280.92,901,806,4.04,4.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.86,-29.86,0,0,0,0,0.19,280.90,901,806,3.85,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
