trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral
-179.98,60.18,0,0,0,0,0.20,8.28,409,301,16.70,159.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.58,60.16,0,0,0,0,0.20,8.62,409,301,16.90,159.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.19,60.13,0,0,0,0,0.20,8.97,409,301,17.10,158.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.80,60.09,0,0,0,0,0.20,9.31,409,301,17.29,158.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.41,60.06,0,0,0,0,0.20,9.64,409,301,17.49,158.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.02,60.03,0,0,0,0,0.20,9.98,409,301,17.69,158.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.63,59.99,0,0,0,0,0.20,10.32,409,301,17.89,158.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.24,59.96,0,0,0,0,0.20,10.66,409,301,18.09,157.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.85,59.92,0,0,0,0,0.20,10.99,409,301,18.28,157.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.46,59.88,0,0,0,0,0.20,11.33,409,301,18.48,157.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.08,59.84,0,0,0,0,0.20,11.66,409,301,18.68,157.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-175.69,59.80,0,0,0,0,0.20,11.99,409,301,18.88,157.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-175.31,59.76,0,0,0,0,0.20,12.33,409,301,19.08,156.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.92,59.75,0,0,0,0,0.20,355.34,409,301,19.27,156.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.53,59.76,0,0,0,0,0.20,355.68,409,301,19.47,156.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.14,59.78,0,0,0,0,0.20,356.01,409,301,19.67,156.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.75,59.79,0,0,0,0,0.20,356.35,409,301,19.86,156.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.36,59.80,0,0,0,0,0.20,356.69,409,301,20.06,155.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.97,59.81,0,0,0,0,0.20,357.03,409,301,20.26,155.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.58,59.82,0,0,0,0,0.20,357.36,409,301,20.45,155.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.19,59.83,0,0,0,0,0.20,357.70,409,301,20.65,155.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.80,59.84,0,0,0,0,0.20,358.04,409,301,20.85,155.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.40,59.84,0,0,0,0,0.20,358.38,409,301,21.04,154.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.01,59.85,0,0,0,0,0.20,358.72,409,301,21.24,154.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-170.62,59.85,0,0,0,0,0.20,359.06,409,301,21.44,154.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-170.23,59.85,0,0,0,0,0.20,359.40,409,301,21.63,154.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-169.84,59.86,0,0,0,0,0.20,359.74,409,301,21.83,154.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
