trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral
-179.98,60.18,0,0,0,0,0.20,8.28,409,301,16.70,173.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.58,60.16,0,0,0,0,0.20,8.62,409,301,16.90,173.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.19,60.13,0,0,0,0,0.20,8.97,409,301,17.10,173.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.80,60.09,0,0,0,0,0.20,9.31,409,301,17.29,173.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.41,60.06,0,0,0,0,0.20,9.64,409,301,17.49,173.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.02,60.03,0,0,0,0,0.20,9.98,409,301,17.69,173.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.63,59.99,0,0,0,0,0.20,10.32,409,301,17.89,172.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.24,59.96,0,0,0,0,0.20,10.66,409,301,18.09,172.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.85,59.92,0,0,0,0,0.20,10.99,409,301,18.28,172.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.46,59.88,0,0,0,0,0.20,11.33,409,301,18.48,172.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.08,59.84,0,0,0,0,0.20,11.66,409,301,18.68,172.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-175.69,59.80,0,0,0,0,0.20,11.99,409,301,18.88,171.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-175.31,59.76,0,0,0,0,0.20,12.33,409,301,19.08,171.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.92,59.75,0,0,0,0,0.20,355.34,409,301,19.27,171.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.53,59.76,0,0,0,0,0.20,355.68,409,301,19.47,171.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.14,59.78,0,0,0,0,0.20,356.01,409,301,19.67,171.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.75,59.79,0,0,0,0,0.20,356.35,409,301,19.86,170.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.36,59.80,0,0,0,0,0.20,356.69,409,301,20.06,170.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.97,59.81,0,0,0,0,0.20,357.03,409,301,20.26,170.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.58,59.82,0,0,0,0,0.20,357.36,409,301,20.45,170.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.19,59.83,0,0,0,0,0.20,357.70,409,301,20.65,170.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.80,59.84,0,0,0,0,0.20,358.04,409,301,20.85,169.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.40,59.84,0,0,0,0,0.20,358.38,409,301,21.04,169.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.01,59.85,0,0,0,0,0.20,358.72,409,301,21.24,169.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-170.62,59.85,0,0,0,0,0.20,359.06,409,301,21.44,169.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-170.23,59.85,0,0,0,0,0.20,359.40,409,301,21.63,169.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-169.84,59.86,0,0,0,0,0.20,359.74,409,301,21.83,168.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-169.44,59.86,0,0,0,0,0.20,0.07,409,301,22.03,168.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-169.05,59.86,0,0,0,0,0.20,0.41,409,301,22.22,168.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-168.70,59.89,0,0,0,0,0.17,338.94,409,301,22.41,168.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-168.38,59.95,0,0,0,0,0.17,339.21,409,301,22.58,168.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-168.05,60.01,0,0,0,0,0.17,339.49,409,301,22.75,167.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-167.73,60.07,0,0,0,0,0.17,339.77,409,301,22.93,167.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-167.41,60.13,0,0,0,0,0.17,340.05,409,301,23.10,167.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-167.08,60.19,0,0,0,0,0.17,340.34,409,301,23.27,167.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-99.43,-70.81,0,0,0,0,0.17,164.58,814,802,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-98.92,-70.76,0,0,0,0,0.17,164.10,814,802,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-98.41,-70.71,0,0,0,0,0.17,163.62,814,802,0.44,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-97.91,-70.66,0,0,0,0,0.17,163.14,814,802,0.61,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-97.40,-70.61,0,0,0,0,0.17,162.67,814,802,0.79,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-96.91,-70.59,0,0,0,0,0.16,184.13,814,802,0.95,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-96.42,-70.60,0,0,0,0,0.16,183.67,814,802,1.12,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-95.94,-70.61,0,0,0,0,0.16,183.21,814,802,1.28,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-95.45,-70.62,0,0,0,0,0.16,182.75,814,802,1.44,1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-94.95,-70.62,0,0,0,0,0.17,178.99,814,802,1.61,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-94.44,-70.62,0,0,0,0,0.17,178.50,814,802,1.77,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-93.93,-70.61,0,0,0,0,0.17,178.02,814,802,1.94,1.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-93.42,-70.61,0,0,0,0,0.17,177.54,814,802,2.11,2.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-92.91,-70.60,0,0,0,0,0.17,177.06,814,802,2.28,2.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-92.39,-70.58,0,0,0,0,0.17,171.79,814,802,2.46,2.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-91.88,-70.56,0,0,0,0,0.17,171.30,814,802,2.63,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-91.36,-70.53,0,0,0,0,0.17,170.81,814,802,2.80,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-90.85,-70.50,0,0,0,0,0.17,170.33,814,802,2.98,2.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-90.33,-70.47,0,0,0,0,0.17,169.84,814,802,3.15,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-89.82,-70.44,0,0,0,0,0.17,169.36,814,802,3.33,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-89.32,-70.40,0,0,0,0,0.17,161.59,814,802,3.50,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-88.84,-70.34,0,0,0,0,0.17,161.13,814,802,3.67,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-88.36,-70.29,0,0,0,0,0.17,160.68,814,802,3.84,3.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-87.89,-70.23,0,0,0,0,0.17,160.23,814,802,4.01,4.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-87.41,-70.17,0,0,0,0,0.17,159.79,814,802,4.18,4.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-86.96,-70.11,0,0,0,0,0.16,159.59,814,802,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-86.52,-70.06,0,0,0,0,0.16,159.18,814,802,4.51,4.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-86.08,-70.00,0,0,0,0,0.16,158.77,814,802,4.67,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-85.64,-69.94,0,0,0,0,0.16,158.36,814,802,4.83,4.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-84.31,23.59,0,0,0,0,0.19,163.03,101,2022,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-84.10,23.65,0,0,0,0,0.19,163.11,101,2022,0.29,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-83.90,23.70,0,0,0,0,0.19,163.20,101,2022,0.48,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-83.70,23.76,0,0,0,0,0.19,163.28,101,2022,0.68,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-83.64,11.21,0,0,0,0,0.19,53.81,902,2015,0.10,7.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-83.53,11.06,0,0,0,0,0.19,53.83,902,2015,0.29,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-83.50,23.81,0,0,0,0,0.19,163.36,101,2022,0.87,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
