trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral
-179.97,50.45,0,0,0,0,0.18,7.02,901,111,11.04,23.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.91,-36.94,0,0,0,0,0.19,298.45,901,806,5.00,18.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.80,-36.77,0,0,0,0,0.19,298.38,901,806,5.19,18.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.79,-11.17,0,0,0,0,0.17,198.13,901,821,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.69,50.43,0,0,0,0,0.18,7.24,901,111,11.22,23.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.68,-36.60,0,0,0,0,0.19,298.32,901,806,5.39,18.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.63,-11.22,0,0,0,0,0.17,198.10,901,821,0.26,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.57,-36.43,0,0,0,0,0.19,298.25,901,806,5.58,18.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.46,-11.28,0,0,0,0,0.17,198.07,901,821,0.43,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.46,-36.26,0,0,0,0,0.19,298.18,901,806,5.77,17.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.41,50.40,0,0,0,0,0.18,7.45,901,111,11.40,23.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.35,-36.09,0,0,0,0,0.19,298.12,901,806,5.96,17.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
