trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral
-173.14,66.17,0,0,0,0,0.20,119.74,902,101,5.23,12.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.06,66.04,0,0,0,0,0.19,29.02,902,101,5.42,12.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.90,66.35,0,0,0,0,0.20,119.97,902,101,5.04,13.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.66,65.95,0,0,0,0,0.19,29.38,902,101,5.61,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.65,66.52,0,0,0,0,0.20,120.19,902,101,4.84,13.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.40,66.69,0,0,0,0,0.20,120.42,902,101,4.64,13.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.26,65.86,0,0,0,0,0.19,29.75,902,101,5.80,12.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.15,66.86,0,0,0,0,0.20,120.66,902,101,4.44,13.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.89,67.03,0,0,0,0,0.20,120.89,902,101,4.25,13.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.87,65.77,0,0,0,0,0.19,30.11,902,101,5.99,12.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.63,67.20,0,0,0,0,0.20,121.14,902,101,4.05,14.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.48,65.67,0,0,0,0,0.19,30.47,902,101,6.17,11.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.36,67.36,0,0,0,0,0.20,121.38,902,101,3.85,14.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.09,67.53,0,0,0,0,0.20,121.63,902,101,3.65,14.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.09,65.58,0,0,0,0,0.19,30.82,902,101,6.36,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-170.82,67.70,0,0,0,0,0.20,121.88,902,101,3.46,14.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-170.70,65.48,0,0,0,0,0.19,31.17,902,101,6.55,11.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-170.54,67.87,0,0,0,0,0.20,122.14,902,101,3.26,14.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-170.32,65.38,0,0,0,0,0.19,31.52,902,101,6.73,11.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-170.26,68.04,0,0,0,0,0.20,122.40,902,101,3.06,15.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-169.98,68.20,0,0,0,0,0.20,122.66,902,101,2.86,15.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-169.94,65.29,0,0,0,0,0.19,31.87,902,101,6.92,11.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
