trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral
-145.32,65.17,0,0,0,0,0.18,76.61,902,101,20.89,76.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-145.22,64.99,0,0,0,0,0.18,76.70,902,101,21.07,76.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-145.13,64.82,0,0,0,0,0.18,76.79,902,101,21.25,76.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-145.03,64.64,0,0,0,0,0.18,76.87,902,101,21.43,75.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-144.94,64.47,0,0,0,0,0.18,76.96,902,101,21.61,75.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-144.84,64.29,0,0,0,0,0.18,77.05,902,101,21.79,75.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-144.75,64.11,0,0,0,0,0.18,77.13,902,101,21.97,75.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-144.66,63.94,0,0,0,0,0.18,77.21,902,101,22.16,75.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-144.55,63.76,0,0,0,0,0.19,72.55,902,101,22.34,74.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-144.42,63.57,0,0,0,0,0.19,72.66,902,101,22.53,74.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-144.29,63.39,0,0,0,0,0.19,72.77,902,101,22.72,74.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-144.16,63.21,0,0,0,0,0.19,72.89,902,101,22.91,74.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-144.04,63.03,0,0,0,0,0.19,73.00,902,101,23.11,74.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-143.92,62.85,0,0,0,0,0.19,73.01,902,101,23.29,74.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-143.80,62.67,0,0,0,0,0.19,73.11,902,101,23.48,73.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-143.69,62.49,0,0,0,0,0.19,73.22,902,101,23.66,73.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-143.57,62.32,0,0,0,0,0.19,73.32,902,101,23.85,73.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-143.42,62.14,0,0,0,0,0.19,63.47,902,101,24.03,73.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-143.25,61.98,0,0,0,0,0.19,63.63,902,101,24.22,73.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
