trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral
-140.98,62.64,0,0,0,0,0.18,212.16,902,16111,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-140.64,62.54,0,0,0,0,0.18,212.46,902,16111,0.28,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-140.31,62.44,0,0,0,0,0.18,212.76,902,16111,0.46,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-139.98,62.34,0,0,0,0,0.18,213.06,902,16111,0.64,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-139.64,62.24,0,0,0,0,0.18,213.35,902,16111,0.83,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-139.35,62.12,0,0,0,0,0.19,228.14,902,16111,1.01,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-139.08,61.98,0,0,0,0,0.19,228.37,902,16111,1.20,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-138.82,61.84,0,0,0,0,0.19,228.60,902,16111,1.38,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-138.56,61.71,0,0,0,0,0.19,228.83,902,16111,1.57,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-138.31,61.57,0,0,0,0,0.19,229.05,902,16111,1.75,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-138.05,61.43,0,0,0,0,0.19,229.28,902,16111,1.94,1.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-137.80,61.28,0,0,0,0,0.19,229.50,902,16111,2.12,2.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-137.55,61.14,0,0,0,0,0.19,229.72,902,16111,2.31,2.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-137.31,61.00,0,0,0,0,0.19,229.93,902,16111,2.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-137.06,60.86,0,0,0,0,0.19,230.15,902,16111,2.68,2.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-136.82,60.72,0,0,0,0,0.19,230.36,902,16111,2.87,2.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-136.58,60.57,0,0,0,0,0.19,230.57,902,16111,3.05,3.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-136.34,60.43,0,0,0,0,0.19,230.78,902,16111,3.24,3.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-136.10,60.28,0,0,0,0,0.20,230.79,902,16111,3.43,3.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-135.85,60.13,0,0,0,0,0.20,231.01,902,16111,3.62,3.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-135.60,59.98,0,0,0,0,0.20,231.22,902,16111,3.82,3.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-135.36,59.83,0,0,0,0,0.20,231.43,902,16111,4.01,4.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
