trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral
-179.85,64.90,0,0,0,0,0.19,27.84,101,42100,2.33,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.45,64.81,0,0,0,0,0.19,28.20,101,42100,2.13,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.05,64.72,0,0,0,0,0.19,28.56,101,42100,1.94,1.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.66,64.63,0,0,0,0,0.19,28.92,101,42100,1.75,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.26,64.53,0,0,0,0,0.19,29.27,101,42100,1.56,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.87,64.44,0,0,0,0,0.19,29.62,101,42100,1.36,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.49,64.35,0,0,0,0,0.18,26.57,101,42100,1.18,1.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.12,64.27,0,0,0,0,0.18,26.91,101,42100,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.75,64.19,0,0,0,0,0.18,27.24,101,42100,0.81,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.38,64.10,0,0,0,0,0.18,27.57,101,42100,0.63,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.02,64.02,0,0,0,0,0.18,27.90,101,42100,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-175.65,63.94,0,0,0,0,0.18,28.23,101,42100,0.27,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-175.29,63.85,0,0,0,0,0.18,28.56,101,42100,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.90,63.84,0,0,0,0,0.20,338.45,101,103,0.10,14.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.48,63.92,0,0,0,0,0.20,338.83,101,103,0.30,14.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.06,63.99,0,0,0,0,0.20,339.21,101,103,0.50,14.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.63,64.06,0,0,0,0,0.20,339.59,101,103,0.70,14.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.20,64.13,0,0,0,0,0.20,339.98,101,103,0.90,14.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.77,64.19,0,0,0,0,0.20,340.36,101,103,1.09,13.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.34,64.26,0,0,0,0,0.20,340.75,101,103,1.29,13.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.91,64.32,0,0,0,0,0.20,341.14,101,103,1.49,13.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.47,64.39,0,0,0,0,0.20,341.53,101,103,1.69,13.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.04,64.45,0,0,0,0,0.20,341.93,101,103,1.89,13.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-170.60,64.51,0,0,0,0,0.20,342.32,101,103,2.09,12.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-170.15,64.57,0,0,0,0,0.20,342.72,101,103,2.29,12.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-169.71,64.63,0,0,0,0,0.20,343.12,101,103,2.49,12.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-169.27,64.69,0,0,0,0,0.20,343.53,101,103,2.69,12.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-168.82,64.74,0,0,0,0,0.20,343.93,101,103,2.89,12.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-168.37,64.77,0,0,0,0,0.19,358.36,101,103,3.08,11.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-167.93,64.78,0,0,0,0,0.19,358.77,101,103,3.27,11.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-167.48,64.78,0,0,0,0,0.19,359.17,101,103,3.46,11.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-167.04,64.78,0,0,0,0,0.19,359.57,101,103,3.65,11.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-166.60,64.78,0,0,0,0,0.19,359.97,101,103,3.84,11.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-166.15,64.78,0,0,0,0,0.19,0.37,101,103,4.03,10.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-165.71,64.78,0,0,0,0,0.19,0.78,101,103,4.22,10.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-165.26,64.78,0,0,0,0,0.19,1.18,101,103,4.40,10.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-164.82,64.77,0,0,0,0,0.19,1.58,101,103,4.59,10.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-164.37,64.77,0,0,0,0,0.19,1.98,101,103,4.78,10.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-163.93,64.76,0,0,0,0,0.19,2.38,101,103,4.97,9.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-163.49,64.75,0,0,0,0,0.19,2.78,101,103,5.16,9.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-163.04,64.74,0,0,0,0,0.19,3.19,101,103,5.35,9.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-162.60,64.73,0,0,0,0,0.19,3.59,101,103,5.54,9.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-162.16,64.72,0,0,0,0,0.19,3.99,101,103,5.73,9.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-161.72,64.74,0,0,0,0,0.19,344.29,101,103,5.92,8.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-161.28,64.79,0,0,0,0,0.19,344.69,101,103,6.12,8.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-160.84,64.84,0,0,0,0,0.19,345.09,101,103,6.31,8.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-160.39,64.89,0,0,0,0,0.19,345.49,101,103,6.51,8.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-159.95,64.94,0,0,0,0,0.19,345.89,101,103,6.70,8.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-159.50,64.98,0,0,0,0,0.19,346.30,101,103,6.90,8.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-159.05,65.03,0,0,0,0,0.19,346.70,101,103,7.09,7.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-158.60,65.07,0,0,0,0,0.19,347.11,101,103,7.29,7.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-158.15,65.12,0,0,0,0,0.19,347.52,101,103,7.44,7.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-157.70,65.16,0,0,0,0,0.19,347.93,101,103,7.24,7.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-157.25,65.20,0,0,0,0,0.19,348.34,101,103,7.05,7.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-156.79,65.24,0,0,0,0,0.19,348.75,101,103,6.85,6.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-156.41,65.32,0,0,0,0,0.18,314.20,101,103,6.66,6.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-156.10,65.45,0,0,0,0,0.18,314.48,101,103,6.48,6.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-155.79,65.58,0,0,0,0,0.18,314.76,101,103,6.29,6.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-155.47,65.72,0,0,0,0,0.18,315.05,101,103,6.11,6.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-155.16,65.84,0,0,0,0,0.18,315.34,101,103,5.93,5.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-154.83,65.97,0,0,0,0,0.18,315.63,101,103,5.74,5.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-154.51,66.10,0,0,0,0,0.18,315.93,101,103,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-154.18,66.23,0,0,0,0,0.18,316.23,101,103,5.37,5.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-153.85,66.36,0,0,0,0,0.18,316.53,101,103,5.19,5.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
